LINK CODE,ADVERTISER,LINK NAME,LINK ID,RETAIL PRICE,CATEGORY,,,,,,,,,,,
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14605403150&type=2&murl=http%3A%2F%2Fus.asos.com%2Fesprit%2Fesprit-geo-floral-print-t-shirt-in-white%2Fprd%2F11525078%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqrmlirml%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/8/7/0/5/11525078/floralprint/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14605403150&type=2&subid=0"" >",ASOS (USA),Esprit geo floral print t-shirt in white - Multi,,,14605403150,13,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14605403150&type=2&murl=http%3A%2F%2Fus.asos.com%2Fesprit%2Fesprit-geo-floral-print-t-shirt-in-white%2Fprd%2F11525078%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqrmlirml%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/8/7/0/5/11525078/floralprint/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14605403150&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14111923968&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-sweetheart-neck-mini-dress-with-shirred-cuffs%2Fprd%2F11401065%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqiqpitwx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/5/6/0/1/11401065/brown/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14111923968&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN sweetheart neck mini dress with shirred cuffs - Brown,,,14111923968,18,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14111923968&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-sweetheart-neck-mini-dress-with-shirred-cuffs%2Fprd%2F11401065%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqiqpitwx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/5/6/0/1/11401065/brown/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14111923968&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14525719768&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-white%2Fasos-white-longline-shirt-dress-with-belt%2Fprd%2F11140012%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqilqrtli%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/2/1/0/0/11140012/white/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14525719768&type=2&subid=0"" >",ASOS (USA),ASOS WHITE longline shirt dress with belt - White,,,14525719768,72,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14525719768&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-white%2Fasos-white-longline-shirt-dress-with-belt%2Fprd%2F11140012%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqilqrtli%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/2/1/0/0/11140012/white/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14525719768&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14613751248&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-harper-barely-there-block-heeled-sandals-in-gold%2Fprd%2F11074328%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqilqpata%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/8/2/3/4/11074328/gold/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14613751248&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Harper barely there block heeled sandals in gold - Gold,,,14613751248,33.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14613751248&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-harper-barely-there-block-heeled-sandals-in-gold%2Fprd%2F11074328%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqilqpata%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/8/2/3/4/11074328/gold/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14613751248&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14621697854&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-button-through-cut-out-midi-dress%2Fprd%2F11720304%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawxtqxqt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/4/0/3/0/11720304/cream/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14621697854&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN button through cut out midi dress - Cream,,,14621697854,42,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14621697854&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-button-through-cut-out-midi-dress%2Fprd%2F11720304%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawxtqxqt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/4/0/3/0/11720304/cream/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14621697854&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14013951389&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-belted-maxi-dress-with-pleated-skirt-in-leopard-print%2Fprd%2F11390319%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmipqilqw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/9/1/3/0/11390319/leopardprint/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14013951389&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Curve belted maxi dress with pleated skirt in leopard print - Multi,,,14013951389,30,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14013951389&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-belted-maxi-dress-with-pleated-skirt-in-leopard-print%2Fprd%2F11390319%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmipqilqw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/9/1/3/0/11390319/leopardprint/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14013951389&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14097407028&type=2&murl=http%3A%2F%2Fus.asos.com%2Fbuffalo%2Fbuffalo-colby-exclusive-low-platform-chunky-sneakers-in-leopard%2Fprd%2F11092257%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqmwxxwwi%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/7/5/2/2/11092257/leopardmix/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14097407028&type=2&subid=0"" >",ASOS (USA),Buffalo Colby exclusive low platform chunky sneakers in leopard - Multi,,,14097407028,94.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14097407028&type=2&murl=http%3A%2F%2Fus.asos.com%2Fbuffalo%2Fbuffalo-colby-exclusive-low-platform-chunky-sneakers-in-leopard%2Fprd%2F11092257%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqmwxxwwi%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/7/5/2/2/11092257/leopardmix/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14097407028&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14258482598&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-button-through-maxi-dress-with-buckle-belt-in-palm-print%2Fprd%2F11297184%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqmimxalt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/4/8/1/7/11297184/palmprint/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14258482598&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN button through maxi dress with buckle belt in palm print - Multi,,,14258482598,72,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14258482598&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-button-through-maxi-dress-with-buckle-belt-in-palm-print%2Fprd%2F11297184%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqmimxalt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/4/8/1/7/11297184/palmprint/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14258482598&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14546874434&type=2&murl=http%3A%2F%2Fus.asos.com%2Fmango%2Fmango-leather-western-chelsea-boot-in-black%2Fprd%2F11532090%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqtwlrqll%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/0/9/0/2/11532090/black/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14546874434&type=2&subid=0"" >",ASOS (USA),Mango leather western Chelsea boot in black - Black,,,14546874434,117,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14546874434&type=2&murl=http%3A%2F%2Fus.asos.com%2Fmango%2Fmango-leather-western-chelsea-boot-in-black%2Fprd%2F11532090%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqtwlrqll%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/0/9/0/2/11532090/black/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14546874434&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.13888606346&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-premium-faux-feather-detail-peplum-midi-dress%2Fprd%2F11238701%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmirqpaww%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/1/0/7/8/11238701/white/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.13888606346&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN PREMIUM faux feather detail peplum midi dress - White,,,13888606346,72,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.13888606346&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-premium-faux-feather-detail-peplum-midi-dress%2Fprd%2F11238701%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmirqpaww%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/1/0/7/8/11238701/white/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.13888606346&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14618081344&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-strappy-pinny-belted-jumpsuit%2Fprd%2F11117249%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqqwlwapx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/9/4/2/7/11117249/burntorange/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14618081344&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Curve strappy pinny belted jumpsuit - Orange,,,14618081344,18,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14618081344&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-strappy-pinny-belted-jumpsuit%2Fprd%2F11117249%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqqwlwapx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/9/4/2/7/11117249/burntorange/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14618081344&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14621697404&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-cami-wrap-maxi-dress-in-seersucker-stripe%2Fprd%2F11572160%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmwatwitt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/0/6/1/2/11572160/stripe/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14621697404&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Petite cami wrap maxi dress in seersucker stripe - Multi,,,14621697404,33.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14621697404&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-cami-wrap-maxi-dress-in-seersucker-stripe%2Fprd%2F11572160%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmwatwitt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/0/6/1/2/11572160/stripe/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14621697404&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14584318454&type=2&murl=http%3A%2F%2Fus.asos.com%2Fstradivarius%2Fstradivarius-mom-jean-in-blue%2Fprd%2F11417707%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqilqrlaq%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/7/0/7/7/11417707/blue/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14584318454&type=2&subid=0"" >",ASOS (USA),Stradivarius mom jean in blue - Blue,,,14584318454,48,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14584318454&type=2&murl=http%3A%2F%2Fus.asos.com%2Fstradivarius%2Fstradivarius-mom-jean-in-blue%2Fprd%2F11417707%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqilqrlaq%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/7/0/7/7/11417707/blue/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14584318454&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14605401568&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-button-through-smock-maxi-dress%2Fprd%2F11209765%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqwppmtxm%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/5/6/7/9/11209765/khaki/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14605401568&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Curve button through smock maxi dress - Green,,,14605401568,33.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14605401568&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-button-through-smock-maxi-dress%2Fprd%2F11209765%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqwppmtxm%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/5/6/7/9/11209765/khaki/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14605401568&type=2&subid=0, >
,,,,,,,,,,,,,,,,
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14613751730&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-ruched-shirt-mini-dress%2Fprd%2F11126091%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwllrrqlwp%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/1/9/0/6/11126091/black/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14613751730&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Curve Ruched Shirt Mini Dress - Black,,,14613751730,36,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14613751730&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-curve%2Fasos-design-curve-ruched-shirt-mini-dress%2Fprd%2F11126091%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwllrrqlwp%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/1/9/0/6/11126091/black/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14613751730&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14600684986&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-one-shoulder-long-sleeve-t-shirt-in-stripe%2Fprd%2F11545866%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqtlximap%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/6/6/8/5/11545866/multi/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14600684986&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Petite one shoulder long sleeve t-shirt in stripe - Multi,,,14600684986,11.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14600684986&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-one-shoulder-long-sleeve-t-shirt-in-stripe%2Fprd%2F11545866%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqtlximap%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/6/6/8/5/11545866/multi/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14600684986&type=2&subid=0, >
